accuracy,loss,val_accuracy,val_loss
0.7592399716377258,0.5296605825424194,0.8167620897293091,0.37517082691192627
0.8444820642471313,0.3654645085334778,0.8615304231643677,0.332852303981781
0.8694690465927124,0.30795663595199585,0.874023973941803,0.3018531799316406
0.8758459091186523,0.292287141084671,0.8735033869743347,0.3024350106716156
0.8888599872589111,0.26683223247528076,0.885476291179657,0.26485157012939453
0.8953669667243958,0.255281001329422,0.888599693775177,0.27994978427886963
0.9029151201248169,0.2438971996307373,0.8891202211380005,0.2540319859981537
0.9074700474739075,0.2306528091430664,0.890161395072937,0.265373557806015
0.9090317487716675,0.22535322606563568,0.8891202211380005,0.2504984736442566
0.9176210165023804,0.20856834948062897,0.9036960005760193,0.23798932135105133
0.9216554164886475,0.2013612687587738,0.8984903693199158,0.23622970283031464
0.9242581725120544,0.19774237275123596,0.8787090182304382,0.25422051548957825
0.9289432764053345,0.18859660625457764,0.8828734755516052,0.26502060890197754
0.9306350946426392,0.1810729056596756,0.8932847380638123,0.24523459374904633
0.939224362373352,0.17289148271083832,0.9068193435668945,0.23040972650051117
0.9368818402290344,0.16554847359657288,0.8948464393615723,0.24103248119354248
0.9396147727966309,0.16455942392349243,0.907860517501831,0.23241065442562103
0.9433888792991638,0.15689142048358917,0.906298816204071,0.22526249289512634
0.9469026327133179,0.1513783484697342,0.912024974822998,0.22755631804466248
0.9472931027412415,0.14328940212726593,0.9083810448646545,0.22956499457359314
0.9479438066482544,0.1396266222000122,0.9089016318321228,0.23547950387001038
0.9540603756904602,0.13356107473373413,0.9141072630882263,0.23025673627853394
0.9564028978347778,0.1284867227077484,0.9005725979804993,0.24496717751026154
0.9553617835044861,0.12425443530082703,0.9083810448646545,0.23325881361961365
0.959786593914032,0.11331208050251007,0.907860517501831,0.2404339611530304
0.9600468277931213,0.11428593099117279,0.9089016318321228,0.2409900426864624
0.9631702303886414,0.10651084035634995,0.9125455617904663,0.23336896300315857
0.9636907577514648,0.10371065884828568,0.9167100191116333,0.24665874242782593
0.9673347473144531,0.09837314486503601,0.9125455617904663,0.2436552196741104
0.9682456851005554,0.0921158418059349,0.9115044474601746,0.23338571190834045
