accuracy,loss,val_accuracy,val_loss
0.6651483774185181,6.618772029876709,0.6959916949272156,0.5659091472625732
0.6833680272102356,0.5623387694358826,0.7022384405136108,0.5616917014122009
0.6828474998474121,0.5709385275840759,0.6933888792991638,0.5734652280807495
0.6845393180847168,0.5575833916664124,0.6975533366203308,0.5656229853630066
0.6902654767036438,0.5552931427955627,0.7053617835044861,0.567177414894104
0.7000260353088379,0.5491675734519958,0.7204580903053284,0.5517316460609436
0.7057521939277649,0.5479853749275208,0.7069234848022461,0.5576721429824829
0.6961218118667603,0.5501484870910645,0.7090057134628296,0.589015007019043
0.6970328092575073,0.5633835792541504,0.6855804324150085,0.5716094374656677
0.6851900219917297,0.5594027638435364,0.6970328092575073,0.5741453766822815
0.6896147727966309,0.553920328617096,0.6881832480430603,0.5699105858802795
0.6922175884246826,0.5548174977302551,0.7011972665786743,0.5673049092292786
0.7004164457321167,0.5454197525978088,0.7381572127342224,0.5585311055183411
0.7006767392158508,0.5581864714622498,0.694950520992279,0.5903455018997192
0.6915668845176697,0.5519561767578125,0.6939094066619873,0.5717641115188599
0.7015877366065979,0.5450862050056458,0.6985945105552673,0.5771501660346985
0.7000260353088379,0.549948513507843,0.6913065910339355,0.5774092078208923
0.6958615183830261,0.5480899810791016,0.7121291160583496,0.5567523241043091
