accuracy,loss,val_accuracy,val_loss
0.7502602934837341,0.83644038438797,0.8146798610687256,0.4152638614177704
0.8115564584732056,0.4367736279964447,0.8292555809020996,0.3969044089317322
0.8512493371963501,0.34653162956237793,0.8630921244621277,0.33235466480255127
0.8729828000068665,0.30116522312164307,0.8495575189590454,0.341519832611084
0.8784487247467041,0.288451224565506,0.8563248515129089,0.312863826751709
0.8874284029006958,0.2685176730155945,0.8677772283554077,0.289918452501297
0.8975793719291687,0.24523203074932098,0.8745445013046265,0.28423938155174255
0.9013534784317017,0.23252557218074799,0.8682977557182312,0.29360997676849365
0.9081207513809204,0.23151922225952148,0.865174412727356,0.3147304952144623
0.9117646813392639,0.21788175404071808,0.8688183426856995,0.3466372489929199
0.9190526008605957,0.20093479752540588,0.8787090182304382,0.2950242757797241
0.9189224243164062,0.20071454346179962,0.87975013256073,0.28437647223472595
0.9306350946426392,0.17435990273952484,0.8865174651145935,0.2989371716976166
0.932587206363678,0.16631470620632172,0.8735033869743347,0.3245956003665924
0.936751663684845,0.15602613985538483,0.87975013256073,0.3235388398170471
0.9396147727966309,0.1506393551826477,0.870900571346283,0.37713897228240967
0.9440395832061768,0.13556043803691864,0.874023973941803,0.3463321626186371
0.9454711079597473,0.14051851630210876,0.8761062026023865,0.332472562789917
0.9569234848022461,0.11258691549301147,0.8656949400901794,0.39336976408958435
