accuracy,loss,val_accuracy,val_loss
0.7337324023246765,0.769656777381897,0.7870900630950928,0.45272910594940186
0.812337338924408,0.4316782057285309,0.8105153441429138,0.40878498554229736
0.8347215056419373,0.3795073926448822,0.8594481945037842,0.32026711106300354
0.8567152619361877,0.3303130269050598,0.8646538257598877,0.3131521940231323
0.8681676387786865,0.310430645942688,0.8526809215545654,0.3094964921474457
0.87024986743927,0.3030942380428314,0.8625715970993042,0.2994117736816406
0.870900571346283,0.29970622062683105,0.865174412727356,0.29037222266197205
0.8824830651283264,0.27730846405029297,0.870900571346283,0.289559006690979
0.8826132416725159,0.27626103162765503,0.8516397476196289,0.3400830924510956
0.8788391351699829,0.28606313467025757,0.8698594570159912,0.2848813831806183
0.8904216289520264,0.25863468647003174,0.8719416856765747,0.2949104607105255
0.8962779641151428,0.24190320074558258,0.8688183426856995,0.2903747260570526
0.899661660194397,0.2404223382472992,0.8771473169326782,0.26929157972335815
0.9061686396598816,0.23375166952610016,0.874023973941803,0.31619834899902344
0.9014835953712463,0.24353769421577454,0.8807912468910217,0.2790427803993225
0.9049974083900452,0.22029870748519897,0.8792295455932617,0.29392120242118835
0.9076002240180969,0.21970953047275543,0.8755856156349182,0.2901872396469116
0.9077303409576416,0.2191258668899536,0.8823529481887817,0.28720229864120483
0.9133263826370239,0.2074860781431198,0.8594481945037842,0.36720526218414307
0.9030452966690063,0.2348572462797165,0.88131183385849,0.29210102558135986
0.9225663542747498,0.1922837346792221,0.88131183385849,0.2824118733406067
0.9144976735115051,0.2044985443353653,0.865174412727356,0.3606673777103424
0.923737645149231,0.18366879224777222,0.887037992477417,0.2798316180706024
0.9250390529632568,0.1803247481584549,0.8714211583137512,0.32813936471939087
0.9295939803123474,0.169661745429039,0.8906819224357605,0.28895679116249084
