accuracy,loss,val_accuracy,val_loss
0.7861790657043457,0.4693891406059265,0.8422696590423584,0.34735816717147827
0.8581467866897583,0.32328900694847107,0.8755856156349182,0.3010740280151367
0.8811816573143005,0.2803853154182434,0.8688183426856995,0.27951574325561523
0.8975793719291687,0.2543216943740845,0.8875585794448853,0.27735763788223267
0.9052577018737793,0.23670832812786102,0.8938053250312805,0.2591007947921753
0.9187923073768616,0.2118273675441742,0.8839146494865417,0.26167240738868713
0.9213951230049133,0.20471106469631195,0.899010956287384,0.23582641780376434
0.9255595803260803,0.19399859011173248,0.8995314836502075,0.23809780180454254
0.9338886141777039,0.17800313234329224,0.8865174651145935,0.2804766297340393
0.9306350946426392,0.17534539103507996,0.9036960005760193,0.23135069012641907
0.9374023675918579,0.1721087247133255,0.9010931849479675,0.2304738461971283
0.9422175884246826,0.15368854999542236,0.903175413608551,0.2348880171775818
0.9452108144760132,0.14931948482990265,0.912024974822998,0.22019340097904205
0.9505465626716614,0.13875915110111237,0.8891202211380005,0.2956022322177887
0.9500260353088379,0.1372072994709015,0.9099427461624146,0.2238793522119522
0.9574440121650696,0.12342165410518646,0.8938053250312805,0.25810179114341736
0.954450786113739,0.12554128468036652,0.9057782292366028,0.24379926919937134
0.9587454199790955,0.11458738148212433,0.8875585794448853,0.2625606656074524
0.9626496434211731,0.1097511574625969,0.903175413608551,0.27568763494491577
0.9643414616584778,0.10116543620824814,0.903175413608551,0.26847076416015625
0.9678552746772766,0.09461364150047302,0.9026548862457275,0.2742128074169159
0.9674648642539978,0.0926293283700943,0.9042165279388428,0.24669580161571503
0.9722800850868225,0.08764496445655823,0.8979697823524475,0.26550713181495667
0.9760541319847107,0.07597281038761139,0.912024974822998,0.26288366317749023
0.9739719033241272,0.07736793905496597,0.907860517501831,0.2561351954936981
