accuracy,loss,val_accuracy,val_loss
0.7660073041915894,0.5760395526885986,0.8459135890007019,0.35266900062561035
0.8492972254753113,0.3461492955684662,0.8646538257598877,0.32455337047576904
0.8742842078208923,0.3127584755420685,0.8776679039001465,0.27995309233665466
0.8777980208396912,0.2933149039745331,0.8589276671409607,0.30652493238449097
0.8871681690216064,0.27429282665252686,0.8880791068077087,0.26350605487823486
0.8935450315475464,0.26011136174201965,0.874023973941803,0.2705433666706085
0.8960176706314087,0.25864091515541077,0.8917230367660522,0.2545207440853119
0.9039562940597534,0.2403443306684494,0.8823529481887817,0.25353363156318665
0.9043467044830322,0.2351490557193756,0.888599693775177,0.24993059039115906
0.9090317487716675,0.22778314352035522,0.8906819224357605,0.24759934842586517
0.9160593152046204,0.21881425380706787,0.888599693775177,0.24300645291805267
0.9182717204093933,0.21277454495429993,0.8995314836502075,0.2340662032365799
0.9193128347396851,0.20925898849964142,0.897449254989624,0.23636707663536072
0.9232170581817627,0.19920355081558228,0.9026548862457275,0.2302635908126831
0.922175943851471,0.19753685593605042,0.9026548862457275,0.23133760690689087
0.9258198738098145,0.19269488751888275,0.904737114906311,0.22161416709423065
0.9286829829216003,0.18634378910064697,0.910463273525238,0.22013114392757416
0.931025505065918,0.1843108832836151,0.9052577018737793,0.22648096084594727
0.9337584376335144,0.17583860456943512,0.9115044474601746,0.22424355149269104
0.9372722506523132,0.17208975553512573,0.9099427461624146,0.2200453281402588
0.937662661075592,0.16838772594928741,0.9109838604927063,0.22396156191825867
0.9370119571685791,0.16858381032943726,0.894325852394104,0.25861841440200806
0.938313364982605,0.16111204028129578,0.9115044474601746,0.229962557554245
0.9458615183830261,0.15033431351184845,0.9094221591949463,0.22367721796035767
0.9422175884246826,0.1503922939300537,0.9115044474601746,0.22432149946689606
0.9482040405273438,0.13960616290569305,0.9151483774185181,0.2265554815530777
0.9482040405273438,0.1416691243648529,0.9115044474601746,0.21844567358493805
0.950286328792572,0.13545973598957062,0.9161894917488098,0.22964511811733246
0.9532795548439026,0.13352276384830475,0.907860517501831,0.22323159873485565
0.9539302587509155,0.12828215956687927,0.9172306060791016,0.23654308915138245
0.9557521939277649,0.12168259173631668,0.8927642107009888,0.27729687094688416
0.9552316665649414,0.11961783468723297,0.907860517501831,0.23715905845165253
0.9601770043373108,0.11107479780912399,0.9089016318321228,0.241995170712471
0.9617387056350708,0.11106579750776291,0.907860517501831,0.23713968694210052
0.9642113447189331,0.1026482880115509,0.9130660891532898,0.2501417398452759
0.963300347328186,0.09951421618461609,0.9182717204093933,0.23638521134853363
0.9661634564399719,0.09821788966655731,0.9115044474601746,0.2497689127922058
0.9657730460166931,0.09563581645488739,0.9021342992782593,0.29248592257499695
0.9674648642539978,0.09297403693199158,0.904737114906311,0.24936315417289734
