accuracy,loss,val_accuracy,val_loss
0.7942478060722351,1.3364721536636353,0.8266527652740479,0.3528384864330292
0.8711608648300171,0.2962017357349396,0.8714211583137512,0.2738440930843353
0.8891202211380005,0.26610448956489563,0.87818843126297,0.27050793170928955
0.9029151201248169,0.2373797595500946,0.8698594570159912,0.2821049094200134
0.9065591096878052,0.22994785010814667,0.8891202211380005,0.2762352228164673
0.9177511930465698,0.2052118182182312,0.890161395072937,0.24556274712085724
0.9247787594795227,0.18927150964736938,0.897449254989624,0.24544385075569153
0.9349297285079956,0.17442655563354492,0.8849557638168335,0.28141894936561584
0.9374023675918579,0.16561023890972137,0.8833940625190735,0.2702745199203491
0.9466423988342285,0.14100411534309387,0.8776679039001465,0.2846798300743103
0.9458615183830261,0.1482967883348465,0.8849557638168335,0.29211875796318054
0.9583550095558167,0.11725972592830658,0.8849557638168335,0.33156996965408325
0.9593961238861084,0.11357946693897247,0.8891202211380005,0.3470681607723236
0.959786593914032,0.1101912334561348,0.870900571346283,0.3427317142486572
0.9420874714851379,0.1541200429201126,0.87975013256073,0.40622588992118835
0.9640812277793884,0.10179846733808517,0.8844351768493652,0.3895498216152191
0.9679854512214661,0.08807453513145447,0.8912025094032288,0.37174955010414124
0.9742321968078613,0.07679782062768936,0.8859968781471252,0.3929320275783539
0.9772254228591919,0.06651553511619568,0.87662672996521,0.43613070249557495
