accuracy,loss,val_accuracy,val_loss
0.7816241383552551,0.5601237416267395,0.8407079577445984,0.38791972398757935
0.8576262593269348,0.3235156834125519,0.8729828000068665,0.3152402937412262
0.8800104260444641,0.2842464745044708,0.8865174651145935,0.2701258659362793
0.8934149146080017,0.2582571506500244,0.8932847380638123,0.25270041823387146
0.9020041823387146,0.2431166172027588,0.8948464393615723,0.24492710828781128
0.906949520111084,0.2308053821325302,0.8917230367660522,0.2578757107257843
0.9154086709022522,0.21389594674110413,0.8953669667243958,0.23607298731803894
0.9169703125953674,0.20837795734405518,0.894325852394104,0.24082420766353607
0.9263404607772827,0.188027024269104,0.9016137719154358,0.22905729711055756
0.928813099861145,0.18471024930477142,0.8969286680221558,0.2260090708732605
0.9331077337265015,0.17938446998596191,0.8995314836502075,0.22849923372268677
0.9387037754058838,0.16691909730434418,0.8932847380638123,0.25331833958625793
0.941436767578125,0.1611994206905365,0.9010931849479675,0.22741276025772095
0.9405257701873779,0.15729528665542603,0.8927642107009888,0.24935013055801392
0.9474232196807861,0.14849808812141418,0.9089016318321228,0.2179354727268219
0.9470328092575073,0.14144283533096313,0.9068193435668945,0.22986045479774475
0.9547110795974731,0.13706324994564056,0.9099427461624146,0.22801129519939423
0.9541905522346497,0.12816032767295837,0.9115044474601746,0.22227570414543152
0.9562727808952332,0.12191295623779297,0.9115044474601746,0.22233504056930542
0.9587454199790955,0.11672846972942352,0.9141072630882263,0.22278599441051483
0.9605674147605896,0.11010634154081345,0.9068193435668945,0.23912376165390015
0.9652524590492249,0.10268887132406235,0.904737114906311,0.24982969462871552
0.9666840434074402,0.10197409242391586,0.906298816204071,0.2455102503299713
0.967074453830719,0.09717346727848053,0.9083810448646545,0.23828919231891632
0.9703279733657837,0.08994279056787491,0.9125455617904663,0.24153432250022888
0.9734513163566589,0.08563589304685593,0.9172306060791016,0.23848457634449005
0.9767048358917236,0.07650748640298843,0.906298816204071,0.24809883534908295
