accuracy,loss,val_accuracy,val_loss
0.6756897568702698,3.4943583011627197,0.7001561522483826,0.5631220936775208
0.6911764740943909,0.5562207698822021,0.6959916949272156,0.5614708662033081
0.6984643340110779,0.548666775226593,0.7162935733795166,0.5529367923736572
0.6983342170715332,0.552123486995697,0.7053617835044861,0.5647141337394714
0.6995054483413696,0.5502485632896423,0.7048412561416626,0.5690425634384155
0.6929984092712402,0.5568085312843323,0.7032795548439026,0.5762649774551392
0.6932587027549744,0.5545070767402649,0.7043206691741943,0.5716181397438049
0.7032795548439026,0.546306312084198,0.7064028978347778,0.574725329875946
0.7104372978210449,0.5434140563011169,0.6939094066619873,0.5615450143814087
0.6995054483413696,0.5519058704376221,0.7235814929008484,0.5628572702407837
0.694950520992279,0.5792953372001648,0.6970328092575073,0.577433168888092
0.6920874714851379,0.5563559532165527,0.7027589678764343,0.5700170397758484
0.7010671496391296,0.5413183569908142,0.7090057134628296,0.5910788774490356
0.7086153030395508,0.5407293438911438,0.7142113447189331,0.6280727386474609
0.7045809626579285,0.5531421303749084,0.7032795548439026,0.5847440958023071
