accuracy,loss,val_accuracy,val_loss
0.7703019380569458,0.6575079560279846,0.8386257290840149,0.3317878544330597
0.8604893088340759,0.3268119990825653,0.8646538257598877,0.28686562180519104
0.8755856156349182,0.289016991853714,0.869338870048523,0.2787340581417084
0.8919833302497864,0.2623438239097595,0.8828734755516052,0.25817710161209106
0.9009630680084229,0.24206487834453583,0.8922436237335205,0.2524532377719879
0.910463273525238,0.22582848370075226,0.8880791068077087,0.2582692801952362
0.915799081325531,0.21599183976650238,0.8927642107009888,0.24514766037464142
0.9185320138931274,0.20601414144039154,0.8979697823524475,0.23338346183300018
0.922175943851471,0.19585354626178741,0.9005725979804993,0.227834552526474
0.928813099861145,0.18570701777935028,0.8953669667243958,0.2488715499639511
0.9329776167869568,0.1746838539838791,0.904737114906311,0.22904494404792786
0.9381832480430603,0.16724073886871338,0.906298816204071,0.22536492347717285
0.9407860636711121,0.16007614135742188,0.8927642107009888,0.2332255095243454
0.9437792897224426,0.15651771426200867,0.9068193435668945,0.22591076791286469
0.9476835131645203,0.14354120194911957,0.9052577018737793,0.23297256231307983
0.9479438066482544,0.14238078892230988,0.9109838604927063,0.22378525137901306
0.9519781470298767,0.13543584942817688,0.9057782292366028,0.24671226739883423
0.9539302587509155,0.1301027089357376,0.907860517501831,0.23380887508392334
0.9545809626579285,0.11994562298059464,0.910463273525238,0.2328210473060608
0.9583550095558167,0.11652620881795883,0.910463273525238,0.24708084762096405
0.9630400538444519,0.10721498727798462,0.9073399305343628,0.2443244904279709
0.9636907577514648,0.10369995981454849,0.9094221591949463,0.23439180850982666
0.9691566824913025,0.09574476629495621,0.895887553691864,0.28483152389526367
0.972800612449646,0.08934685587882996,0.9115044474601746,0.23270760476589203
0.9720197916030884,0.08499499410390854,0.9073399305343628,0.24671772122383118
0.9721499085426331,0.07953468710184097,0.9094221591949463,0.24986013770103455
0.9754034280776978,0.07697101682424545,0.910463273525238,0.24954986572265625
0.9787870645523071,0.06719163805246353,0.9130660891532898,0.25834929943084717
