accuracy,loss,val_accuracy,val_loss
0.8105153441429138,0.7096352577209473,0.8630921244621277,0.32486221194267273
0.8707704544067383,0.303036630153656,0.8698594570159912,0.28812694549560547
0.8874284029006958,0.26744040846824646,0.8807912468910217,0.2626732289791107
0.8986204862594604,0.24502459168434143,0.8859968781471252,0.2521345019340515
0.9036960005760193,0.22773762047290802,0.8703799843788147,0.2942330241203308
0.9116345643997192,0.21983684599399567,0.8938053250312805,0.24725539982318878
0.9185320138931274,0.20473717153072357,0.8948464393615723,0.258608341217041
0.9185320138931274,0.20314086973667145,0.888599693775177,0.25069594383239746
0.9195731282234192,0.20388449728488922,0.8688183426856995,0.30233997106552124
0.9280322790145874,0.18540248274803162,0.8912025094032288,0.2575191557407379
0.9337584376335144,0.17114004492759705,0.8912025094032288,0.2822728157043457
0.9402654767036438,0.15855872631072998,0.899010956287384,0.2682085335254669
0.9450806975364685,0.14149877429008484,0.8938053250312805,0.2579955458641052
0.9518479704856873,0.13145512342453003,0.8896408081054688,0.2871585488319397
0.9545809626579285,0.12388287484645844,0.8839146494865417,0.2963522970676422
0.955101490020752,0.11911830306053162,0.9036960005760193,0.3142895996570587
0.9549713730812073,0.11702387779951096,0.903175413608551,0.29282471537590027
0.9640812277793884,0.10156168043613434,0.8891202211380005,0.34359288215637207
